18.079,-2.674,4.724,0.370,-1.179,-4.174
19.300,-2.749,4.389,0.277,-1.428,-4.061
20.980,-2.871,3.847,0.161,-1.759,-3.888
22.326,-2.957,3.318,0.082,-2.001,-3.736
23.703,-3.045,2.715,0.013,-2.225,-3.563
25.644,-3.237,1.784,-0.063,-2.478,-3.297
27.145,-3.474,1.006,-0.102,-2.613,-3.072
28.721,-3.610,0.304,-0.122,-2.684,-2.826
30.880,-3.694,-0.479,-0.124,-2.692,-2.456
32.492,-3.682,-0.934,-0.115,-2.639,-2.136
34.498,-3.596,-1.295,-0.096,-2.508,-1.652
35.803,-3.503,-1.405,-0.082,-2.384,-1.245
36.916,-3.383,-1.429,-0.071,-2.251,-0.805
38.080,-3.213,-1.403,-0.060,-2.067,-0.171
38.717,-3.053,-1.386,-0.057,-1.925,0.333
39.114,-2.885,-1.379,-0.055,-1.782,0.859
39.272,-2.634,-1.350,-0.052,-1.589,1.582
39.093,-2.447,-1.329,-0.048,-1.445,2.139
38.595,-2.284,-1.355,-0.035,-1.302,2.702
37.383,-2.030,-1.568,0.001,-1.096,3.450
36.078,-1.748,-1.879,0.042,-0.907,4.002
34.515,-1.379,-2.248,0.094,-0.668,4.535
32.145,-0.809,-2.698,0.175,-0.253,5.208
30.212,-0.357,-2.851,0.238,0.122,5.684
28.194,0.091,-2.837,0.294,0.540,6.131
25.381,0.678,-2.435,0.352,1.127,6.683
23.183,1.087,-1.901,0.381,1.557,7.069
20.897,1.516,-1.247,0.393,1.952,7.430
18.536,1.946,-0.541,0.384,2.302,7.767
15.306,2.490,0.385,0.334,2.689,8.168
12.871,2.780,0.994,0.266,2.921,8.428
10.432,2.921,1.501,0.172,3.113,8.648
7.245,2.964,2.002,0.013,3.309,8.731
4.954,2.966,2.267,-0.126,3.413,8.731
2.835,3.249,2.404,-0.278,3.476,8.731
0.891,3.512,2.392,-0.451,3.506,8.731
-1.635,3.498,2.354,-0.690,3.483,8.731
-3.512,3.378,2.095,-0.851,3.423,8.731
-5.365,3.187,1.539,-0.987,3.356,8.731
-7.839,2.756,0.589,-1.136,3.303,8.731
-9.608,2.389,-0.129,-1.228,3.296,8.731
-11.394,2.030,-0.620,-1.304,3.305,8.731
-19.711,0.934,-3.673,-1.439,3.441,8.052
-21.433,0.388,-4.338,-1.436,3.546,7.796
-23.655,-0.503,-4.949,-1.414,3.703,7.411
-25.355,-1.197,-5.136,-1.383,3.798,7.093
-27.062,-1.860,-5.107,-1.346,3.842,6.752
-29.214,-2.737,-4.891,-1.293,3.784,6.253
-30.631,-3.472,-4.709,-1.259,3.645,5.852
-31.630,-4.247,-4.551,-1.236,3.437,5.444
-32.695,-4.403,-4.501,-1.228,3.102,4.881
-33.236,-4.628,-4.580,-1.239,2.818,4.435
-33.715,-4.985,-4.824,-1.248,2.529,3.980
-34.165,-5.464,-5.236,-1.244,2.111,3.356
-34.228,-5.813,-5.636,-1.215,1.782,2.888
-34.163,-6.246,-6.136,-1.162,1.448,2.428
-33.971,-6.819,-6.900,-1.055,1.017,1.818
-33.691,-7.128,-7.475,-0.954,0.706,1.368
-33.263,-7.286,-8.088,-0.842,0.413,0.934
-32.456,-7.276,-8.859,-0.691,0.062,0.387
-31.764,-7.216,-9.426,-0.577,-0.160,-0.002
-31.014,-7.211,-9.934,-0.459,-0.348,-0.373
-30.021,-7.202,-10.393,-0.292,-0.558,-0.835
-29.351,-7.130,-10.623,-0.156,-0.700,-1.155
-28.611,-6.948,-10.855,0.035,-0.874,-1.563
-28.175,-6.747,-10.961,0.185,-0.991,-1.854
-27.823,-6.555,-11.032,0.339,-1.089,-2.135
-27.495,-6.321,-11.071,0.544,-1.185,-2.508
-26.511,-5.490,-9.888,1.205,-1.225,-3.765
-25.951,-5.083,-8.993,1.388,-1.244,-4.163
-25.414,-4.750,-8.234,1.512,-1.294,-4.461
-24.804,-4.396,-7.479,1.623,-1.377,-4.757
-23.853,-3.888,-6.500,1.746,-1.540,-5.150
-23.059,-3.498,-5.892,1.819,-1.689,-5.441
-22.192,-3.060,-5.365,1.876,-1.851,-5.728
-20.925,-2.385,-4.870,1.929,-2.068,-6.097
-19.858,-1.901,-4.626,1.960,-2.213,-6.363
-18.285,-1.379,-4.365,2.000,-2.365,-6.697
-17.032,-1.037,-4.142,2.033,-2.451,-6.934
-15.761,-0.670,-3.893,2.069,-2.520,-7.159
-14.092,-0.124,-3.433,2.117,-2.611,-7.433
-12.845,0.314,-3.045,2.152,-2.690,-7.618
-11.607,0.711,-2.646,2.183,-2.787,-7.786
-9.993,1.185,-2.083,2.216,-2.944,-7.989
-8.760,1.525,-1.659,2.236,-3.085,-8.124
-7.515,1.848,-1.279,2.250,-3.242,-8.245
-5.677,2.169,-0.836,2.265,-3.458,-8.383
-4.113,2.267,-0.500,2.281,-3.607,-8.474
-2.337,2.277,-0.168,2.294,-3.733,-8.552
0.287,2.277,0.395,2.315,-3.858,-8.627
2.373,2.346,0.907,2.320,-3.925,-8.653
4.472,2.512,1.513,2.299,-3.981,-8.643
7.259,2.844,2.313,2.225,-4.050,-8.565
9.292,3.077,2.775,2.129,-4.092,-8.455
11.272,3.247,3.048,1.999,-4.110,-8.302
13.815,3.306,3.098,1.778,-4.065,-8.039
15.565,3.160,2.990,1.586,-3.964,-7.800
17.107,2.873,2.763,1.381,-3.810,-7.534
18.737,2.938,2.557,1.107,-3.547,-7.148
19.652,2.919,2.490,0.918,-3.338,-6.839
20.344,2.691,2.397,0.749,-3.138,-6.517
21.028,2.186,2.167,0.562,-2.888,-6.090
21.498,1.640,2.016,0.461,-2.703,-5.783
22.031,1.020,1.889,0.391,-2.517,-5.490
25.922,-0.663,2.514,0.161,-1.601,-4.217
26.731,-0.644,2.844,0.064,-1.473,-3.931
27.454,-0.620,3.117,-0.060,-1.401,-3.633
28.240,-0.713,3.144,-0.254,-1.387,-3.223
28.711,-0.939,2.887,-0.406,-1.423,-2.910
29.135,-1.283,2.401,-0.549,-1.480,-2.599
29.669,-1.796,1.523,-0.705,-1.563,-2.194
30.083,-2.152,0.745,-0.790,-1.621,-1.895
30.536,-2.437,-0.057,-0.844,-1.671,-1.599
31.168,-2.643,-1.111,-0.872,-1.718,-1.200
31.632,-2.696,-1.877,-0.863,-1.736,-0.891
32.078,-2.713,-2.586,-0.835,-1.737,-0.571
32.587,-2.626,-3.481,-0.773,-1.709,-0.128
32.906,-2.473,-4.039,-0.710,-1.663,0.222
33.243,-2.277,-4.805,-0.609,-1.563,0.712
33.385,-2.184,-5.329,-0.520,-1.441,1.092
33.411,-2.167,-5.686,-0.423,-1.281,1.477
33.284,-2.198,-5.748,-0.279,-1.036,1.992
33.040,-2.155,-5.485,-0.164,-0.858,2.378
32.657,-2.033,-5.047,-0.048,-0.706,2.766
31.515,-1.568,-3.970,0.174,-0.493,3.540
30.473,-1.135,-3.469,0.305,-0.380,4.049
29.537,-0.785,-3.270,0.393,-0.267,4.423
28.474,-0.417,-3.172,0.475,-0.105,4.788
26.904,0.062,-3.100,0.575,0.212,5.255
25.680,0.385,-2.993,0.642,0.529,5.586
24.397,0.702,-2.705,0.702,0.903,5.900
23.042,1.020,-2.186,0.754,1.297,6.200
21.129,1.489,-1.223,0.803,1.815,6.577
19.635,1.786,-0.306,0.822,2.163,6.844
18.117,1.997,0.716,0.819,2.452,7.094
16.077,2.210,2.093,0.777,2.731,7.395
14.597,2.361,3.084,0.718,2.859,7.598
13.161,2.514,3.972,0.634,2.927,7.782
11.787,2.696,4.719,0.529,2.949,7.947
10.034,3.019,5.406,0.359,2.940,8.147
8.732,3.347,5.612,0.213,2.934,8.286
7.415,3.687,5.523,0.053,2.956,8.419
5.562,4.092,5.119,-0.171,3.055,8.586
4.125,4.357,4.683,-0.341,3.191,8.704
2.643,4.616,4.195,-0.510,3.374,8.731
1.168,4.963,3.699,-0.683,3.592,8.731
-0.907,5.160,3.139,-0.921,3.905,8.731
-2.567,5.205,2.835,-1.099,4.124,8.731
-4.391,5.291,2.497,-1.273,4.308,8.731
-7.037,5.413,1.870,-1.500,4.496,8.731
-9.153,5.442,1.238,-1.669,4.604,8.731
-11.368,5.370,0.453,-1.835,4.697,8.731
-14.370,5.025,-0.778,-2.049,4.817,8.731
-16.635,4.575,-1.774,-2.196,4.907,8.731
-18.919,3.970,-2.744,-2.327,4.994,8.705
-21.931,2.954,-3.907,-2.467,5.072,8.396
-24.148,2.083,-4.635,-2.543,5.075,8.106
-26.272,1.209,-5.248,-2.593,5.005,7.770
-28.929,0.098,-6.050,-2.625,4.781,7.254
-30.739,-0.711,-6.687,-2.619,4.514,6.821
-32.417,-1.427,-7.365,-2.587,4.172,6.360
-34.426,-2.342,-8.428,-2.502,3.632,5.714
-35.693,-3.282,-9.395,-2.404,3.203,5.204
-37.452,-5.722,-11.530,-1.828,1.386,2.755
-37.407,-6.196,-11.672,-1.652,0.970,2.218
-37.045,-6.586,-11.844,-1.450,0.532,1.688
-36.150,-6.907,-12.129,-1.148,-0.042,1.001
-35.226,-6.919,-12.325,-0.910,-0.437,0.513
-34.120,-6.699,-12.500,-0.679,-0.780,0.062
-32.511,-6.244,-12.708,-0.397,-1.125,-0.479
-31.259,-5.921,-12.792,-0.213,-1.289,-0.840
-30.076,-5.655,-12.735,-0.053,-1.376,-1.164
-28.630,-5.440,-12.428,0.132,-1.402,-1.550
-27.641,-5.356,-12.052,0.258,-1.379,-1.813
-26.439,-5.318,-11.456,0.414,-1.326,-2.135
-25.618,-5.274,-10.961,0.526,-1.285,-2.361
-24.859,-5.169,-10.496,0.633,-1.246,-2.572
-23.913,-5.045,-9.996,0.771,-1.188,-2.839
-23.245,-4.999,-9.620,0.872,-1.134,-3.029
-22.623,-4.987,-9.210,0.969,-1.072,-3.215
-21.823,-4.927,-8.569,1.096,-0.986,-3.462
-21.232,-4.841,-8.037,1.185,-0.929,-3.647
-20.679,-4.705,-7.477,1.271,-0.884,-3.831
-20.008,-4.465,-6.697,1.377,-0.849,-4.077
-17.645,-3.721,-4.513,1.664,-0.823,-4.902
-16.707,-3.448,-3.747,1.733,-0.841,-5.165
-15.929,-3.230,-3.115,1.777,-0.881,-5.361
-15.055,-3.036,-2.504,1.816,-0.949,-5.553
-13.740,-2.840,-1.666,1.863,-1.079,-5.800
-12.680,-2.722,-1.051,1.894,-1.209,-5.980
-11.183,-2.521,-0.271,1.925,-1.419,-6.208
-10.008,-2.286,0.196,1.940,-1.594,-6.365
-8.782,-2.011,0.553,1.943,-1.772,-6.507
-7.082,-1.630,0.931,1.927,-2.000,-6.668
-5.772,-1.372,1.094,1.898,-2.154,-6.764
-4.472,-1.154,1.219,1.858,-2.293,-6.839
-2.744,-0.876,1.269,1.788,-2.455,-6.905
-1.496,-0.721,1.250,1.728,-2.556,-6.930
-0.285,-0.622,1.190,1.666,-2.641,-6.935
1.231,-0.543,1.087,1.586,-2.737,-6.914
2.272,-0.510,0.967,1.532,-2.796,-6.880
3.232,-0.515,0.788,1.481,-2.842,-6.831
4.391,-0.579,0.529,1.419,-2.881,-6.747
5.155,-0.630,0.359,1.376,-2.900,-6.672
5.825,-0.680,0.213,1.335,-2.912,-6.586
6.665,-0.821,-0.026,1.296,-2.904,-6.459
7.403,-0.979,-0.261,1.283,-2.862,-6.357
8.296,-1.199,-0.493,1.283,-2.768,-6.251
9.675,-1.520,-0.637,1.298,-2.547,-6.100
10.774,-1.726,-0.522,1.312,-2.323,-5.973
11.861,-1.860,-0.182,1.322,-2.074,-5.832
13.159,-1.985,0.541,1.320,-1.757,-5.612
13.987,-2.076,1.192,1.297,-1.557,-5.426
14.664,-2.164,1.839,1.253,-1.404,-5.225
15.332,-2.337,2.583,1.163,-1.269,-4.941
15.675,-2.507,2.950,1.073,-1.211,-4.724
15.909,-2.722,3.208,0.972,-1.178,-4.507
16.123,-3.086,3.364,0.831,-1.156,-4.231
16.281,-3.359,3.366,0.733,-1.140,-4.035
16.448,-3.627,3.333,0.642,-1.118,-3.853
18.083,-4.142,3.117,0.335,-1.108,-3.125
18.950,-4.317,3.000,0.298,-1.120,-2.989
20.430,-4.508,2.919,0.248,-1.128,-2.809
21.735,-4.573,2.933,0.204,-1.139,-2.664
23.111,-4.575,3.048,0.149,-1.169,-2.502
24.976,-4.489,3.168,0.056,-1.257,-2.252
26.355,-4.408,3.112,-0.028,-1.358,-2.032
27.648,-4.417,2.856,-0.119,-1.482,-1.783
29.298,-4.271,2.112,-0.245,-1.640,-1.413
30.397,-4.142,1.420,-0.333,-1.741,-1.105
31.364,-4.020,0.572,-0.408,-1.816,-0.771
32.406,-3.843,-0.673,-0.479,-1.862,-0.289
32.944,-3.701,-1.616,-0.501,-1.849,0.098
33.313,-3.591,-2.547,-0.492,-1.798,0.502
33.598,-3.510,-3.764,-0.433,-1.660,1.058
33.651,-3.484,-4.571,-0.351,-1.492,1.486
33.569,-3.448,-5.250,-0.244,-1.266,1.917
33.220,-3.321,-5.851,-0.071,-0.882,2.490
32.736,-3.122,-5.988,0.067,-0.553,2.916
32.061,-2.859,-5.885,0.204,-0.205,3.339
30.880,-2.471,-5.468,0.376,0.262,3.892
29.774,-2.198,-4.973,0.493,0.600,4.296
28.529,-1.954,-4.345,0.597,0.921,4.684
26.691,-1.614,-3.306,0.717,1.302,5.170
25.182,-1.305,-2.380,0.790,1.541,5.514
23.604,-0.946,-1.456,0.846,1.734,5.838
21.383,-0.383,-0.316,0.888,1.938,6.243
19.642,0.034,0.402,0.893,2.062,6.523
17.861,0.381,0.991,0.873,2.184,6.781
16.084,0.642,1.460,0.831,2.316,7.013
13.738,0.850,2.016,0.743,2.511,7.281
11.971,0.996,2.435,0.659,2.668,7.451
10.204,1.125,2.861,0.562,2.822,7.597
7.867,1.293,3.428,0.418,3.005,7.761
6.122,1.391,3.879,0.299,3.107,7.864
4.398,1.429,4.302,0.171,3.173,7.947
2.672,1.463,4.654,0.033,3.202,8.012
0.366,1.568,4.851,-0.165,3.199,8.070
-1.274,1.932,4.791,-0.321,3.190,8.095
-2.780,2.176,4.499,-0.493,3.206,8.111
-4.822,2.057,4.082,-0.727,3.283,8.124
-6.448,1.829,3.661,-0.890,3.378,8.121
-8.140,1.539,3.201,-1.042,3.505,8.094
-10.472,1.137,2.598,-1.239,3.705,8.011
-12.263,0.828,2.145,-1.385,3.859,7.919
-14.032,0.464,1.678,-1.532,4.004,7.798
-16.293,-0.129,1.030,-1.722,4.164,7.592
-17.875,-0.644,0.472,-1.858,4.251,7.402
-19.398,-1.130,-0.062,-1.987,4.299,7.184
-21.373,-1.867,-0.821,-2.139,4.274,6.856
-22.829,-2.370,-1.482,-2.236,4.185,6.580
-28.362,-4.963,-5.578,-2.365,3.201,5.116
-29.578,-5.820,-7.123,-2.275,2.808,4.588
-30.296,-6.402,-8.193,-2.161,2.512,4.174
-30.873,-6.917,-9.064,-2.008,2.214,3.749
-31.429,-7.432,-9.931,-1.747,1.808,3.175
-31.704,-7.726,-10.372,-1.517,1.494,2.742
-31.857,-7.915,-10.666,-1.268,1.180,2.311
-31.824,-8.052,-10.908,-0.929,0.785,1.746
-31.608,-8.085,-10.920,-0.682,0.520,1.333
-31.108,-8.040,-10.707,-0.375,0.228,0.801
-30.574,-7.925,-10.331,-0.171,0.051,0.420
-29.930,-7.772,-9.766,0.007,-0.100,0.057
-28.967,-7.566,-8.806,0.202,-0.282,-0.399
-28.182,-7.405,-7.975,0.318,-0.416,-0.718
-27.385,-7.259,-7.183,0.407,-0.554,-1.018
-26.267,-7.044,-6.314,0.489,-0.729,-1.386
-25.431,-6.876,-5.818,0.527,-0.847,-1.639
-24.600,-6.701,-5.423,0.545,-0.943,-1.876
-23.540,-6.457,-5.080,0.548,-1.035,-2.167
-22.802,-6.273,-4.930,0.543,-1.073,-2.369
-22.113,-6.088,-4.920,0.537,-1.081,-2.558
-21.284,-5.890,-5.009,0.535,-1.039,-2.794
-20.707,-5.751,-5.100,0.544,-0.972,-2.962
-19.999,-5.648,-5.148,0.574,-0.851,-3.182
-19.486,-5.593,-5.073,0.612,-0.752,-3.345
-16.893,-5.186,-3.613,0.857,-0.568,-4.095
-16.278,-5.088,-3.165,0.905,-0.632,-4.253
-15.687,-4.980,-2.744,0.949,-0.732,-4.407
-14.930,-4.817,-2.282,1.003,-0.910,-4.604
-14.322,-4.587,-2.061,1.044,-1.062,-4.751
-13.668,-4.367,-1.937,1.082,-1.209,-4.896
-12.735,-4.104,-1.781,1.130,-1.389,-5.083
-11.995,-3.922,-1.614,1.170,-1.505,-5.215
-11.238,-3.776,-1.358,1.211,-1.605,-5.342
-10.250,-3.519,-0.893,1.265,-1.726,-5.503
-9.519,-3.285,-0.484,1.300,-1.815,-5.614
-8.533,-2.993,0.096,1.332,-1.938,-5.748
-7.786,-2.789,0.503,1.344,-2.030,-5.840
-7.015,-2.622,0.917,1.343,-2.121,-5.926
-5.983,-2.423,1.458,1.321,-2.239,-6.031
-5.136,-2.318,1.798,1.293,-2.325,-6.103
-4.247,-2.239,2.112,1.259,-2.399,-6.169
-2.866,-2.195,2.466,1.209,-2.474,-6.246
-1.712,-2.162,2.689,1.170,-2.508,-6.295
-0.486,-2.126,2.954,1.128,-2.527,-6.332
1.204,-2.002,3.364,1.063,-2.538,-6.358
2.507,-1.875,3.666,1.001,-2.546,-6.355
3.840,-1.731,3.895,0.922,-2.554,-6.333
5.631,-1.568,4.065,0.788,-2.560,-6.268
6.979,-1.484,4.096,0.666,-2.554,-6.192
8.289,-1.475,4.027,0.530,-2.529,-6.093
9.888,-1.561,3.845,0.333,-2.474,-5.931
10.934,-1.693,3.668,0.180,-2.425,-5.792
11.813,-1.817,3.481,0.028,-2.383,-5.640
12.728,-2.018,3.203,-0.163,-2.359,-5.420
13.324,-2.224,2.861,-0.286,-2.370,-5.246
13.946,-2.504,2.363,-0.383,-2.385,-5.067
14.978,-3.029,1.420,-0.457,-2.355,-4.826
15.945,-3.469,0.632,-0.476,-2.258,-4.646
20.909,-3.704,-0.979,-0.386,-1.103,-3.672
21.730,-3.613,-0.876,-0.382,-0.845,-3.409
22.379,-3.546,-0.680,-0.394,-0.625,-3.132
22.977,-3.646,-0.381,-0.427,-0.415,-2.751
23.231,-3.847,-0.223,-0.463,-0.320,-2.462
23.305,-4.113,-0.177,-0.501,-0.276,-2.185
23.209,-4.475,-0.292,-0.551,-0.280,-1.837
23.059,-4.731,-0.529,-0.582,-0.317,-1.597
22.922,-4.942,-0.907,-0.605,-0.369,-1.374
22.790,-5.152,-1.520,-0.617,-0.443,-1.100
22.754,-5.277,-2.025,-0.609,-0.496,-0.907
22.762,-5.375,-2.705,-0.576,-0.560,-0.660
22.807,-5.387,-3.199,-0.533,-0.605,-0.479
22.874,-5.370,-3.675,-0.474,-0.644,-0.298
23.071,-5.420,-4.226,-0.375,-0.685,-0.053
23.274,-5.476,-4.556,-0.284,-0.702,0.133
23.504,-5.516,-4.726,-0.182,-0.710,0.324
23.813,-5.490,-4.791,-0.032,-0.719,0.592
24.004,-5.397,-4.717,0.085,-0.732,0.807
24.186,-5.148,-4.365,0.315,-0.777,1.268
24.172,-5.028,-4.111,0.425,-0.808,1.511
24.014,-4.882,-3.680,0.567,-0.855,1.843
23.801,-4.815,-3.273,0.667,-0.896,2.095
23.518,-4.733,-2.861,0.765,-0.939,2.349
23.049,-4.542,-2.416,0.883,-0.986,2.686
22.637,-4.360,-2.176,0.957,-0.997,2.940
22.154,-4.130,-2.037,1.018,-0.972,3.193
21.378,-3.814,-1.887,1.073,-0.865,3.528
20.712,-3.596,-1.824,1.096,-0.723,3.774
19.951,-3.395,-1.776,1.105,-0.527,4.013
18.869,-3.168,-1.611,1.099,-0.191,4.316
18.012,-3.038,-1.379,1.087,0.102,4.530
17.135,-2.885,-1.044,1.072,0.410,4.734
15.933,-2.677,-0.402,1.046,0.806,4.994
14.992,-2.495,0.170,1.024,1.077,5.183
13.994,-2.284,0.773,0.998,1.307,5.370
12.965,-2.057,1.374,0.966,1.497,5.555
11.502,-1.784,2.030,0.913,1.700,5.795
10.362,-1.623,2.380,0.863,1.829,5.966
9.175,-1.482,2.600,0.800,1.956,6.127
7.535,-1.334,2.780,0.701,2.132,6.324
6.280,-1.269,2.873,0.618,2.279,6.456
5.011,-1.276,2.954,0.531,2.437,6.573
3.294,-1.317,3.172,0.409,2.650,6.702
2.011,-1.350,3.378,0.315,2.796,6.781
0.718,-1.346,3.615,0.216,2.921,6.845
-0.589,-1.322,3.857,0.111,3.013,6.897
-2.339,-1.245,4.123,-0.041,3.085,6.950
-3.646,-1.199,4.168,-0.163,3.107,6.976
-4.954,-1.171,4.058,-0.293,3.117,6.989
-6.737,-1.176,3.692,-0.473,3.141,6.985
-12.438,-0.972,1.358,-1.125,3.602,6.774
-14.418,-1.422,0.742,-1.320,3.821,6.652
-15.936,-1.879,0.369,-1.453,3.959,6.524
-17.461,-2.428,0.002,-1.576,4.054,6.362
-19.398,-3.196,-0.527,-1.718,4.101,6.096
-20.748,-3.749,-0.946,-1.803,4.070,5.864
-21.981,-4.290,-1.381,-1.867,3.983,5.606
-23.418,-4.939,-2.085,-1.918,3.786,5.228
-24.349,-5.349,-2.746,-1.933,3.592,4.927
-25.180,-5.684,-3.488,-1.931,3.371,4.614
-26.135,-6.067,-4.561,-1.902,3.059,4.183
-26.738,-6.354,-5.425,-1.860,2.826,3.851
-27.256,-6.646,-6.285,-1.801,2.604,3.514
-27.821,-6.965,-7.360,-1.690,2.322,3.059
-28.180,-7.178,-8.061,-1.582,2.117,2.717
-28.472,-7.377,-8.643,-1.454,1.917,2.376
-28.735,-7.659,-9.210,-1.252,1.640,1.922
-28.836,-7.855,-9.476,-1.083,1.419,1.583
-28.841,-8.018,-9.601,-0.902,1.185,1.245
-28.721,-8.109,-9.644,-0.654,0.857,0.800
-28.541,-8.042,-9.629,-0.470,0.608,0.474
-28.290,-7.889,-9.615,-0.293,0.372,0.155
-27.847,-7.664,-9.582,-0.073,0.103,-0.256
-27.416,-7.487,-9.493,0.076,-0.049,-0.553
-26.932,-7.309,-9.325,0.213,-0.161,-0.843
-26.209,-7.092,-8.868,0.377,-0.261,-1.218
-25.637,-6.919,-8.356,0.488,-0.322,-1.485
