25.656,4.161,-2.543,-0.464,-0.711,1.812
24.667,4.082,-3.060,-0.444,-0.638,1.954
23.331,3.991,-3.639,-0.392,-0.535,2.119
22.333,3.936,-3.946,-0.337,-0.458,2.225
21.361,3.903,-4.187,-0.270,-0.386,2.318
20.097,3.881,-4.348,-0.167,-0.303,2.421
19.161,3.867,-4.317,-0.082,-0.258,2.482
18.220,3.857,-4.185,0.008,-0.238,2.528
16.992,3.838,-3.905,0.133,-0.253,2.570
16.103,3.843,-3.666,0.229,-0.293,2.589
15.258,3.871,-3.385,0.325,-0.352,2.600
14.202,3.929,-3.074,0.454,-0.446,2.606
13.455,3.962,-2.854,0.548,-0.517,2.605
12.749,4.032,-2.674,0.638,-0.581,2.600
11.882,4.082,-2.449,0.748,-0.638,2.590
11.281,4.101,-2.301,0.823,-0.654,2.580
10.690,4.120,-2.128,0.890,-0.646,2.570
10.096,4.118,-1.908,0.949,-0.613,2.562
9.333,4.063,-1.563,1.015,-0.538,2.556
8.777,4.017,-1.255,1.056,-0.463,2.556
8.193,3.936,-0.958,1.088,-0.375,2.562
7.408,3.809,-0.560,1.118,-0.239,2.575
6.778,3.709,-0.273,1.131,-0.125,2.589
6.139,3.587,0.060,1.136,-0.001,2.605
5.234,3.426,0.467,1.130,0.176,2.626
4.532,3.302,0.783,1.116,0.313,2.641
3.795,3.146,1.075,1.093,0.453,2.654
3.055,2.993,1.358,1.063,0.593,2.662
2.066,2.772,1.712,1.009,0.785,2.665
1.290,2.552,1.987,0.961,0.925,2.656
0.460,2.320,2.315,0.906,1.059,2.637
-0.702,1.999,2.784,0.825,1.211,2.589
-1.592,1.750,3.156,0.759,1.299,2.536
-2.523,1.506,3.541,0.687,1.361,2.467
-3.438,1.302,3.903,0.612,1.394,2.381
-4.618,1.051,4.271,0.501,1.398,2.238
-5.432,0.886,4.508,0.408,1.375,2.109
-6.184,0.709,4.690,0.306,1.332,1.962
-7.032,0.484,4.815,0.155,1.242,1.738
-7.558,0.314,4.882,0.035,1.153,1.550
-7.968,0.168,4.867,-0.087,1.049,1.350
-8.361,0.005,4.786,-0.249,0.887,1.070
-8.507,-0.098,4.611,-0.366,0.755,0.852
-8.533,-0.172,4.343,-0.478,0.621,0.634
-8.392,-0.206,3.864,-0.614,0.454,0.348
-8.167,-0.180,3.366,-0.710,0.351,0.141
-7.877,-0.132,2.844,-0.798,0.274,-0.054
-7.398,-0.081,2.057,-0.903,0.220,-0.296
-7.022,-0.053,1.463,-0.970,0.214,-0.464
-6.642,-0.031,0.936,-1.025,0.230,-0.620
-4.652,-0.002,-0.675,-1.110,0.293,-1.241
-4.159,0.113,-0.917,-1.099,0.278,-1.354
-3.639,0.273,-1.168,-1.081,0.252,-1.461
-2.914,0.524,-1.525,-1.051,0.211,-1.594
-2.337,0.709,-1.798,-1.027,0.179,-1.682
-1.757,0.888,-2.052,-0.999,0.150,-1.766
-1.001,1.056,-2.351,-0.959,0.115,-1.869
-0.455,1.166,-2.562,-0.924,0.090,-1.941
0.069,1.274,-2.756,-0.883,0.064,-2.008
0.737,1.417,-2.993,-0.820,0.029,-2.095
1.269,1.520,-3.153,-0.767,0.003,-2.159
1.820,1.662,-3.306,-0.710,-0.019,-2.223
2.634,1.863,-3.539,-0.625,-0.035,-2.306
3.297,2.009,-3.711,-0.559,-0.034,-2.366
4.278,2.219,-3.879,-0.468,-0.018,-2.444
5.088,2.370,-3.967,-0.398,0.003,-2.499
5.935,2.509,-3.984,-0.326,0.030,-2.550
7.096,2.713,-3.922,-0.225,0.063,-2.615
7.973,2.835,-3.812,-0.148,0.079,-2.660
8.823,2.935,-3.632,-0.070,0.081,-2.702
9.946,3.050,-3.328,0.035,0.058,-2.757
10.755,3.124,-3.117,0.113,0.022,-2.797
11.547,3.194,-2.902,0.189,-0.027,-2.837
12.352,3.239,-2.696,0.262,-0.086,-2.879
13.508,3.302,-2.433,0.355,-0.167,-2.935
14.437,3.354,-2.282,0.419,-0.222,-2.976
15.435,3.405,-2.126,0.476,-0.264,-3.014
16.944,3.469,-1.932,0.543,-0.293,-3.055
18.196,3.524,-1.726,0.586,-0.294,-3.076
19.556,3.589,-1.458,0.624,-0.282,-3.082
21.565,3.704,-0.996,0.665,-0.257,-3.058
23.181,3.840,-0.622,0.689,-0.236,-3.005
24.849,3.991,-0.208,0.705,-0.216,-2.918
27.110,4.171,0.283,0.712,-0.187,-2.743
28.759,4.262,0.599,0.706,-0.161,-2.569
30.239,4.274,1.013,0.696,-0.139,-2.362
32.046,4.326,1.341,0.673,-0.110,-2.042
33.164,4.389,1.518,0.642,-0.072,-1.778
34.034,4.448,1.676,0.600,-0.023,-1.496
34.845,4.470,1.846,0.529,0.053,-1.099
35.176,4.422,1.889,0.466,0.117,-0.794
35.219,4.302,1.899,0.399,0.187,-0.489
35.013,4.142,1.863,0.328,0.260,-0.189
34.414,3.886,1.788,0.231,0.359,0.191
33.780,3.704,1.681,0.158,0.430,0.460
33.016,3.551,1.523,0.088,0.496,0.710
31.896,3.381,1.209,0.000,0.580,1.019
30.998,3.259,0.936,-0.060,0.637,1.231
30.026,3.141,0.663,-0.114,0.684,1.428
29.018,3.033,0.426,-0.161,0.713,1.609
27.569,2.895,0.124,-0.210,0.716,1.826
26.430,2.777,-0.084,-0.237,0.683,1.971
20.976,2.339,-1.094,-0.226,0.130,2.428
19.884,2.279,-1.379,-0.196,-0.036,2.483
18.823,2.251,-1.676,-0.157,-0.194,2.527
17.468,2.236,-2.093,-0.090,-0.378,2.575
16.501,2.255,-2.370,-0.029,-0.486,2.603
15.577,2.289,-2.600,0.041,-0.563,2.628
14.698,2.356,-2.792,0.118,-0.607,2.650
13.573,2.483,-2.935,0.230,-0.616,2.679
12.749,2.600,-2.935,0.318,-0.586,2.702
11.935,2.705,-2.883,0.406,-0.525,2.728
10.851,2.844,-2.739,0.517,-0.403,2.765
10.022,2.911,-2.593,0.593,-0.282,2.796
9.172,2.935,-2.399,0.660,-0.137,2.826
8.016,2.880,-2.138,0.733,0.086,2.863
7.123,2.789,-1.884,0.774,0.270,2.884
6.206,2.670,-1.614,0.805,0.464,2.898
4.944,2.502,-1.209,0.831,0.725,2.899
3.960,2.406,-0.845,0.841,0.914,2.885
2.971,2.342,-0.476,0.843,1.089,2.858
2.016,2.303,-0.101,0.841,1.252,2.815
0.757,2.229,0.443,0.829,1.450,2.735
-0.132,2.179,0.845,0.814,1.571,2.656
-0.979,2.102,1.276,0.791,1.670,2.563
-2.028,1.970,1.925,0.747,1.755,2.419
-2.761,1.872,2.392,0.703,1.779,2.299
-3.464,1.786,2.861,0.650,1.764,2.168
-4.329,1.688,3.405,0.564,1.697,1.977
-4.877,1.633,3.735,0.491,1.611,1.820
-5.341,1.590,3.994,0.408,1.500,1.653
-5.686,1.556,4.149,0.318,1.374,1.478
-6.007,1.537,4.223,0.190,1.188,1.235
-6.141,1.561,4.238,0.090,1.037,1.050
-6.199,1.587,4.175,-0.010,0.879,0.868
-6.165,1.657,3.984,-0.139,0.662,0.630
-6.091,1.717,3.737,-0.230,0.503,0.459
-5.940,1.784,3.431,-0.314,0.351,0.293
-5.648,1.865,2.954,-0.414,0.171,0.082
-5.346,1.908,2.552,-0.479,0.051,-0.068
-5.025,1.954,2.138,-0.535,-0.051,-0.211
-4.566,2.033,1.592,-0.597,-0.161,-0.387
-4.223,2.140,1.211,-0.632,-0.226,-0.509
-3.883,2.255,0.836,-0.661,-0.282,-0.622
-3.450,2.404,0.342,-0.689,-0.349,-0.760
-3.117,2.485,0.005,-0.702,-0.396,-0.858
-2.811,2.523,-0.323,-0.707,-0.443,-0.949
-2.389,2.552,-0.800,-0.703,-0.500,-1.064
-2.088,2.574,-1.156,-0.690,-0.534,-1.146
-1.779,2.593,-1.537,-0.671,-0.559,-1.226
-1.341,2.583,-2.030,-0.632,-0.571,-1.332
-0.996,2.547,-2.397,-0.595,-0.564,-1.409
-0.627,2.483,-2.689,-0.548,-0.541,-1.484
-0.153,2.406,-3.053,-0.474,-0.487,-1.585
0.208,2.377,-3.242,-0.410,-0.432,-1.659
0.620,2.387,-3.369,-0.338,-0.367,-1.729
1.269,2.404,-3.354,-0.233,-0.271,-1.820
1.808,2.389,-3.218,-0.150,-0.200,-1.886
2.650,2.322,-2.964,-0.039,-0.114,-1.965
3.328,2.239,-2.741,0.041,-0.056,-2.016
4.022,2.174,-2.490,0.111,-0.000,-2.057
4.949,2.124,-2.169,0.187,0.073,-2.099
5.619,2.107,-1.949,0.229,0.127,-2.123
6.256,2.090,-1.702,0.259,0.181,-2.145
6.845,2.057,-1.448,0.278,0.231,-2.166
7.590,1.985,-1.101,0.290,0.287,-2.198
8.155,1.923,-0.852,0.294,0.317,-2.228
8.734,1.863,-0.591,0.295,0.336,-2.264
9.618,1.745,-0.213,0.297,0.339,-2.321
10.367,1.666,0.067,0.300,0.324,-2.368
11.171,1.621,0.345,0.306,0.291,-2.415
12.366,1.592,0.728,0.319,0.232,-2.478
17.205,1.305,1.788,0.343,-0.014,-2.627
18.450,1.207,2.040,0.338,-0.069,-2.633
20.193,1.111,2.356,0.323,-0.136,-2.615
21.550,1.106,2.622,0.304,-0.180,-2.580
22.927,1.159,2.885,0.279,-0.218,-2.524
24.751,1.322,3.237,0.234,-0.261,-2.416
26.078,1.494,3.536,0.189,-0.293,-2.307
27.368,1.664,3.859,0.136,-0.328,-2.174
28.958,1.863,4.240,0.045,-0.386,-1.960
30.009,2.018,4.477,-0.034,-0.440,-1.774
30.885,2.150,4.621,-0.122,-0.504,-1.571
31.788,2.327,4.626,-0.250,-0.594,-1.278
32.252,2.464,4.484,-0.351,-0.658,-1.045
32.496,2.581,4.216,-0.456,-0.715,-0.807
32.506,2.665,3.658,-0.594,-0.778,-0.488
32.310,2.686,3.112,-0.692,-0.813,-0.253
31.960,2.696,2.488,-0.780,-0.834,-0.024
31.304,2.636,1.525,-0.877,-0.841,0.268
30.691,2.591,0.821,-0.931,-0.835,0.476
29.999,2.538,0.110,-0.967,-0.823,0.673
29.238,2.490,-0.601,-0.983,-0.810,0.860
28.146,2.447,-1.528,-0.977,-0.792,1.095
27.294,2.416,-2.167,-0.956,-0.779,1.259
26.406,2.382,-2.749,-0.919,-0.767,1.412
25.163,2.358,-3.405,-0.848,-0.758,1.597
24.172,2.358,-3.780,-0.780,-0.762,1.720
23.128,2.370,-4.070,-0.699,-0.779,1.829
21.747,2.413,-4.350,-0.574,-0.824,1.952
20.719,2.454,-4.477,-0.466,-0.873,2.028
19.735,2.507,-4.575,-0.351,-0.930,2.087
18.519,2.605,-4.630,-0.185,-1.010,2.147
16.927,2.823,-4.606,0.074,-1.114,2.210
16.211,2.966,-4.573,0.204,-1.143,2.237
15.519,3.141,-4.525,0.333,-1.142,2.268
14.641,3.369,-4.446,0.499,-1.083,2.317
13.968,3.498,-4.345,0.618,-0.990,2.358
13.285,3.591,-4.180,0.730,-0.854,2.402
12.292,3.627,-3.780,0.861,-0.622,2.468
11.509,3.627,-3.364,0.944,-0.423,2.521
10.693,3.606,-2.859,1.013,-0.213,2.578
9.816,3.558,-2.310,1.067,-0.006,2.639
8.540,3.448,-1.513,1.118,0.254,2.719
7.503,3.345,-0.934,1.141,0.428,2.781
6.390,3.211,-0.354,1.152,0.583,2.836
4.805,2.926,0.347,1.148,0.760,2.901
3.567,2.689,0.816,1.133,0.874,2.932
2.320,2.442,1.240,1.109,0.977,2.945
0.634,2.184,1.757,1.066,1.100,2.928
-0.622,2.045,2.136,1.028,1.179,2.888
-1.810,1.937,2.485,0.985,1.246,2.823
-2.928,1.846,2.772,0.939,1.299,2.734
-4.281,1.700,3.098,0.869,1.356,2.580
-5.215,1.549,3.321,0.811,1.390,2.437
-6.031,1.408,3.515,0.747,1.413,2.274
-6.950,1.209,3.761,0.654,1.429,2.026
-7.491,1.039,3.903,0.577,1.425,1.821
-7.898,0.922,4.032,0.495,1.404,1.603
-8.183,0.812,4.154,0.407,1.363,1.376
-8.353,0.737,4.312,0.282,1.272,1.067
-8.341,0.713,4.386,0.185,1.175,0.833
-8.229,0.697,4.413,0.087,1.054,0.602
-7.910,0.747,4.278,-0.043,0.868,0.300
-7.602,0.819,4.092,-0.136,0.718,0.083
-7.240,0.905,3.836,-0.223,0.566,-0.124
-6.709,1.051,3.419,-0.327,0.366,-0.380
-6.292,1.156,3.041,-0.394,0.225,-0.558
-5.878,1.271,2.638,-0.450,0.098,-0.725
-5.341,1.413,2.064,-0.510,-0.048,-0.930
-4.987,1.535,1.645,-0.545,-0.137,-1.071
-4.645,1.642,1.207,-0.569,-0.210,-1.204
-4.159,1.817,0.646,-0.588,-0.280,-1.371
-3.687,1.963,0.283,-0.590,-0.312,-1.489
-3.115,2.102,0.002,-0.584,-0.336,-1.600
-2.188,2.181,-0.242,-0.564,-0.363,-1.726
-1.410,2.176,-0.378,-0.543,-0.384,-1.803
-0.615,2.157,-0.503,-0.519,-0.405,-1.860
0.419,2.126,-0.725,-0.485,-0.424,-1.908
1.125,2.119,-0.929,-0.462,-0.427,-1.927
3.541,2.284,-1.997,-0.344,-0.241,-1.916
3.912,2.286,-2.150,-0.308,-0.164,-1.913
4.276,2.258,-2.260,-0.264,-0.083,-1.914
4.745,2.217,-2.306,-0.194,0.020,-1.927
5.112,2.179,-2.267,-0.135,0.085,-1.941
5.509,2.143,-2.212,-0.070,0.138,-1.960
6.098,2.090,-2.097,0.016,0.189,-1.989
6.548,2.064,-2.004,0.079,0.216,-2.015
7.029,2.042,-1.896,0.136,0.235,-2.044
7.736,2.006,-1.776,0.207,0.253,-2.091
8.277,1.970,-1.669,0.254,0.260,-2.134
8.868,1.915,-1.556,0.299,0.263,-2.185
9.756,1.824,-1.374,0.357,0.259,-2.264
10.494,1.755,-1.226,0.400,0.249,-2.327
11.334,1.676,-1.046,0.444,0.233,-2.392
12.263,1.607,-0.838,0.488,0.212,-2.455
13.635,1.556,-0.524,0.543,0.173,-2.529
14.772,1.585,-0.213,0.582,0.133,-2.575
15.969,1.630,0.163,0.619,0.079,-2.611
17.667,1.717,0.747,0.663,-0.015,-2.635
19.010,1.757,1.302,0.691,-0.107,-2.631
20.437,1.762,1.925,0.711,-0.218,-2.607
22.417,1.779,2.780,0.720,-0.402,-2.535
23.913,1.846,3.402,0.711,-0.560,-2.447
25.376,1.973,3.972,0.685,-0.729,-2.328
27.196,2.267,4.561,0.621,-0.950,-2.123
28.407,2.512,4.836,0.549,-1.099,-1.938
29.465,2.753,4.973,0.459,-1.223,-1.730
30.584,2.981,4.973,0.314,-1.340,-1.425
31.173,3.057,4.831,0.193,-1.386,-1.178
31.546,3.079,4.575,0.068,-1.397,-0.924
31.682,3.062,4.204,-0.060,-1.371,-0.664
31.577,3.024,3.570,-0.224,-1.287,-0.319
31.304,2.981,3.041,-0.339,-1.194,-0.067
30.885,2.950,2.454,-0.442,-1.081,0.180
30.107,2.919,1.587,-0.561,-0.911,0.495
